Doi,Usage1,Usage2,Usage3,AVG Usage,Price,Cost/Use,Journal Name
10.1002/(ISSN)1746-1405,6,6,7,6.33,665.0,105.00,"COUNSELLING AND PSYCHOTHERAPY RESEARCH"
10.1002/(ISSN)1548-8454,0,0,14,4.67,496.0,106.29,"NORTH AMERICAN JOURNAL OF AQUACULTURE"
10.1002/(ISSN)1099-047X,39,21,18, 26.00,2784.0,107.08,"INTERNATIONAL JOURNAL OF RF AND MICROWAVE COMPUTER-AIDED ENGINEERING"
10.1111/(ISSN)1741-4369,7,7,4,6.00,646.0,107.67,"LITERACY"
10.1002/(ISSN)1099-1174,8,25,6, 13.00,1409.0,108.39,"INTELLIGENT SYSTEMS IN ACCOUNTING,FINANCE &MANAGEMENT"
10.1002/(ISSN)1097-0363,103,125,76,101.33,11036.0,108.91,"INTERNATIONAL JRNL FOR NUMERICAL METHODS IN FLUIDS"
10.1002/(ISSN)1099-1239,97,47,51, 65.00,7223.0,111.12,"INTERNATIONAL JOURNAL OF ROBUST AND NONLINEAR CONTROL"
10.1002/(ISSN)1526-4025,36,38,25, 33.00,3676.0,111.39,"APPLIED STOCHASTIC MODELS IN BUSINESS AND INDUSTRY"
10.1002/(ISSN)1098-2299,126,107,49, 94.00,10491.0,111.61,"DRUG DEVELOPMENT RESEARCH"
10.1002/(ISSN)2166-3327,4,14,1,6.33,711.0,112.26,"THE NATIONAL TEACHING & LEARNING FORUM"
10.1002/(ISSN)1099-1158,12,13,13, 12.67,1456.0,114.95,"INTERNATIONAL JOURNAL OF FINANCE & ECONOMICS"
10.1111/(ISSN)1753-0237,18,3,5,8.67,1029.0,118.73,"OPEC ENERGY REVIEW"
10.1111/(ISSN)1365-2451,25,7,6, 12.67,1522.0,120.16,"GEOLOGY TODAY"
10.1002/(ISSN)1943-8001,18,20,62, 33.33,4049.0,121.47,"DISABILITY COMPLIANCE FOR HIGHER EDUCATION"
10.1111/(ISSN)1465-3435,26,30,18, 24.67,3017.0,122.31,"EUROPEAN JOURNAL OF EDUCATION"
10.1111/(ISSN)2150-1092,4,26,2, 10.67,1307.0,122.53,"HIGHER EDUCATION ABSTRACTS"
10.1002/(ISSN)1556-6978,4,2,1,2.33,288.0,123.43,"COUNSELOR EDUCATION AND SUPERVISION"
10.1002/(ISSN)1945-6239,7,19,63, 29.67,3725.0,125.56,"CAMPUS LEGAL ADVISOR"
10.1111/(ISSN)1476-8070,8,29,9, 15.33,1940.0,126.52,"INTERNATIONAL JOURNAL OF ART & DESIGN EDUCATION"
10.1002/(ISSN)1099-1638,52,35,16, 34.33,4425.0,128.88,"QUALITY AND RELIABILITY ENGINEERING INTERNATIONAL"
10.1111/(ISSN)1467-646X,23,7,2, 10.67,1382.0,129.56,"JOURNAL OF INTERNATIONAL FINANCIAL MANAGEMENT & ACCOUNTING"
10.1111/(ISSN)1468-0408,21,10,3, 11.33,1487.0,131.21,"FINANCIAL ACCOUNTABILITY & MANAGEMENT"
10.1111/(ISSN)2041-1626,24,12,3, 13.00,1712.0,131.69,"JOURNAL OF INVESTIGATIVE AND CLINICAL DENTISTRY"
10.1111/(ISSN)2059-1101,11,15,7, 11.00,1483.0,134.82,"THE HOWARD JOURNAL OF CRIME AND JUSTICE."
10.1002/(ISSN)1520-6548,14,31,26, 23.67,3196.0,135.04,"GEOARCHAEOLOGY"
10.1002/(ISSN)2325-8578,23,16,2, 13.67,1871.0,136.90,"THE VOLUNTEER MANAGEMENT REPORT"
10.1111/(ISSN)1467-9590,20,11,18, 16.33,2247.0,137.57,"STUDIES IN APPLIED MATHEMATICS"
10.1002/(ISSN)1099-0763,14,14,9, 12.33,1776.0,144.00,"ARCHAEOLOGICAL PROSPECTION"
10.1111/(ISSN)1752-248X,6,7,3,5.33,782.0,146.63,"ORAL SURGERY"
10.1002/(ISSN)1556-7575,17,21,8, 15.33,2291.0,149.41,"THE BROWN UNIVERSITY CHILD AND ADOLESCENT BEHAVIOR LETTER"
10.1002/(ISSN)1099-1476,107,63,22, 64.00,9772.0,152.69,"MATHEMATICAL METHODS IN THE APPLIED SCIENCES"
10.1111/(ISSN)1440-1738,12,18,9, 13.00,1994.0,153.39,"ISLAND ARC"
10.1002/(ISSN)1531-5355,18,9,11, 12.67,1966.0,155.21,"LEADER TO LEADER"
10.1002/(ISSN)2054-6750,1,7,5,4.33,675.0,155.77,"SONOGRAPHY"
10.1002/(ISSN)1098-2426,27,41,13, 27.00,4295.0,159.07,"NUMERICAL METHODS FOR PARTIAL DIFFERENTIAL EQUATIONS"
10.1111/(ISSN)1751-3928,6,2,6,4.67,744.0,159.43,"RESOURCE GEOLOGY"
10.1111/(ISSN)1525-1314,37,18,23, 26.00,4239.0,163.04,"JOURNAL OF METAMORPHIC GEOLOGY"
10.1002/(ISSN)2053-4515,2,2,1,1.67,272.0,163.20,"TRADITIONAL & KAMPO MEDICINE"
10.1111/(ISSN)1099-1123,14,5,5,8.00,1323.0,165.38,"INTERNATIONAL JOURNAL OF AUDITING"
10.1002/(ISSN)1099-1441,9,17,4, 10.00,1690.0,169.00,"KNOWLEDGE AND PROCESS MANAGEMENT"
10.1002/(ISSN)1546-427X,19,18,12, 16.33,2762.0,169.10,"COMPUTER ANIMATION & VIRTUAL WORLDS"
10.1002/(ISSN)1936-4393,8,18,4, 10.00,1708.0,170.80,"THE DEPARTMENT CHAIR"
10.1107/S2053230X,18,9,7, 11.33,1953.0,172.32,"ACTA CRYSTALLOGRAPHICA SECTION FSTRUCTURAL BIOLOGY COMMUNICATIONS"
10.1002/(ISSN)1099-1018,31,35,15, 27.00,4723.0,174.93,"FIRE AND MATERIALS"
10.1111/(ISSN)1747-5457,7,10,0,5.67,1017.0,179.47,"JOURNAL OF PETROLEUM GEOLOGY"
10.1111/(ISSN)1468-2400,7,7,2,5.33,958.0,179.63,"INTERNATIONAL JOURNAL OF SYSTEMATIC THEOLOGY"
10.1002/(ISSN)1758-6631,4,2,0,2.00,362.0,181.00,"INTERNATIONAL REVIEW OF MISSION"
10.1002/(ISSN)2472-1727,0,114,82, 65.33,12199.0,186.72,"BIRTH DEFECTS RESEARCH"
10.1002/(ISSN)1098-111X,27,34,23, 28.00,5237.0,187.04,"INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS"
10.1002/(ISSN)1099-078X,6,10,8,8.00,1557.0,194.63,"BEHAVIORAL INTERVENTIONS"
10.1002/(ISSN)1520-6483,14,8,4,8.67,1717.0,198.12,"ENVIRONMENTAL QUALITY MANAGEMENT"
10.1002/(ISSN)1542-8427,0,10,6,5.33,1064.0,199.50,"BRUCE R HOPKINS' NONPROFIT COUNSEL"
10.1002/(ISSN)1099-1131,36,17,11, 21.33,4266.0,199.97,"INTERNATIONAL JOURNAL OF COMMUNICATION SYSTEMS"
10.1002/(ISSN)1558-9331,0,0,13,4.33,988.0,228.00,"JOURNAL OF THE AMERICAN OIL CHEMISTS' SOCIETY"
10.1002/(ISSN)1545-7907,16,14,3, 11.00,2519.0,229.00,"NATURAL GAS & ELECTRICITY"
10.1002/(ISSN)1530-8286,4,18,5,9.00,2093.0,232.56,"MANAGEMENT REPORT FOR NONUNION ORGANIZATIONS"
10.1002/(ISSN)1096-9853,51,27,49, 42.33,9954.0,235.13,"INTERNATIONAL JOURNAL FOR NUMERICAL AND ANALYTICAL METHODS IN GEOMECHANICS"
10.1002/(ISSN)2325-8616,3,24,0,9.00,2141.0,237.89,"NONPROFIT COMMUNICATIONS REPORT"
10.1002/(ISSN)1099-1115,18,24,16, 19.33,4619.0,238.91,"INTERNATIONAL JOURNAL OF ADAPTIVE CONTROL AND SIGNAL PROCESSING"
10.1002/(ISSN)2380-6567,0,6,0,2.00,490.0,245.00,"EUROPEAN POLICY ANALYSIS"
10.1002/(ISSN)1099-1360,8,6,1,5.00,1266.0,253.20,"JOURNAL OF MULTI-CRITERIA DECISION ANALYSIS"
10.1107/S20597983,4,15,5,8.00,2096.0,262.00,"ACTA CRYSTALLOGRAPHICA SECTION D STRUCTURAL BIOLOGY"
10.1002/(ISSN)1099-1190,18,3,3,8.00,2112.0,264.00,"INTERNATIONAL JOURNAL OF NETWORK MANAGEMENT"
10.1002/(ISSN)1943-7552,5,11,27, 14.33,4049.0,282.49,"STUDENT AFFAIRS TODAY"
10.1002/(ISSN)1099-1107,7,6,5,6.00,1722.0,287.00,"INTERNATIONAL INSOLVENCY REVIEW"
10.1111/(ISSN)1564-9121,3,2,0,1.67,503.0,301.80,"REVUE INTERNATIONALE DU TRAVAIL"
10.1002/(ISSN)2325-8640,3,17,1,7.00,2141.0,305.86,"THE MEMBERSHIP MANAGEMENT REPORT"
10.1002/(ISSN)1099-1530,8,13,1,7.33,2274.0,310.09,"PERMAFROST AND PERIGLACIAL PROCESSES"
10.1002/(ISSN)1558-9293,0,0,9,3.00,931.0,310.33,"JOURNAL OF SURFACTANTS AND DETERGENTS"
10.1002/(ISSN)1099-1514,14,30,14, 19.33,6185.0,319.91,"OPTIMAL CONTROL APPLICATIONS AND METHODS"
10.1107/S20525206,7,4,1,4.00,1304.0,326.00,"ACTA CRYSTALLOGRAPHICA SECTION B: STRUCTURALSCIENCE,CRYSTAL ENGINEERING AND MATERIALS"
10.1002/(ISSN)2325-8608,1,21,2,8.00,2678.0,334.75,"THE MAJOR GIFTS REPORT"
10.1002/(ISSN)1556-7532,3,12,5,6.67,2291.0,343.65,"THE BROWN UNIVERSITY PSYCHOPHARMACOLOGY UPDATE"
10.1002/(ISSN)1097-007X,27,33,18, 26.00,9039.0,347.65,"INTERNATIONAL JOURNAL OF CIRCUIT THEORY ANDAPPLICATIONS"
10.1002/(ISSN)1097-024X,30,20,15, 21.67,7539.0,347.95,"SOFTWARE: PRACTICE AND EXPERIENCE"
10.1002/(ISSN)1943-7587,3,24,6, 11.00,4001.0,363.73,"DEAN & PROVOST"
10.1002/(ISSN)2047-7481,16,15,5, 12.00,4578.0,381.50,"JOURNAL OF SOFTWARE: EVOLUTION AND PROCESS"
10.1107/S20532733,3,2,4,3.00,1229.0,409.67,"ACTA CRYSTALLOGRAPHICA SECTION A FOUNDATIONS AND ADVANCES"
10.1002/(ISSN)1949-3215,8,11,7,8.67,3783.0,436.50,"BOARD & ADMINISTRATOR FOR ADMINISTRATORS ONLY"
10.1002/(ISSN)1949-3193,2,10,14,8.67,3783.0,436.50,"NONPROFIT BUSINESS ADVISOR"
10.1002/(ISSN)1556-7583,2,42,5, 16.33,7748.0,474.37,"MENTAL HEALTH WEEKLY"
10.1002/(ISSN)1557-6833,16,13,2, 10.33,5037.0,487.45,"LUBRICATION SCIENCE"
10.1107/S20532296,18,2,1,7.00,3510.0,501.43,"ACTA CRYSTALLOGRAPHICA SECTION C: STRUCTURAL CHEMISTRY"
10.1002/(ISSN)1943-7560,15,5,2,7.33,3725.0,507.96,"THE SUCCESSFUL REGISTRAR"
10.1111/(ISSN)1468-0319,9,8,0,5.67,2972.0,524.47,"ECONOMIC OUTLOOK"
10.1002/(ISSN)2325-8586,0,10,0,3.33,1871.0,561.30,"SPECIAL EVENTS GALORE"
10.1002/(ISSN)1523-1496,16,23,12, 17.00,10146.0,596.82,"HEAT TRANSFER - ASIAN RESEARCH"
10.1002/(ISSN)1943-7579,7,13,0,6.67,4049.0,607.35,"COLLEGE ATHLETICS AND THE LAW"
10.1111/(ISSN)2573-2331,0,0,5,1.67,1014.0,608.40,"IPPR PROGRESSIVE REVIEW"
10.1002/(ISSN)1556-7567,3,6,2,3.67,2291.0,624.82,"THE BROWN UNIVERSITY CHILD & ADOLESCENT PSYCHOPHARMACOLOGY UPDATE"
10.1002/(ISSN)1520-6416,45,17,13, 25.00,15789.0,631.56,"ELECTRICAL ENGINEERING IN JAPAN"
10.1111/(ISSN)1746-9066,2,9,0,3.67,2410.0,657.27,"OIL AND ENERGY TRENDS: ANNUAL STATISTICAL REVIEW"
10.1002/(ISSN)2155-6458,5,9,4,6.00,4049.0,674.83,"RECRUITING & RETAINING ADULT LEARNERS"
10.1002/(ISSN)1945-6263,7,6,5,6.00,4049.0,674.83,"ENROLLMENT MANAGEMENT REPORT"
10.1002/(ISSN)1873-5924,0,0,3,1.00,717.0,717.00,"REVIEW OF FINANCIAL ECONOMICS"
10.1002/(ISSN)1556-7591,4,23,3, 10.00,7748.0,774.80,"ALCOHOLISM & DRUG ABUSE WEEKLY"
10.1002/(ISSN)1542-0981,7,5,4,5.33,4923.0,923.06,"INTERNATIONAL JOURNAL OF SATELLITE COMMUNICATIONSAND NETWORKING"
10.1111/(ISSN)1744-7992,0,16,4,6.67,6412.0,961.80,"OIL AND ENERGY TRENDS"
10.1002/(ISSN)1945-6247,1,4,5,3.33,3815.0,1144.50,"CAMPUS SECURITY REPORT"
10.1002/(ISSN)1942-9541,38,15,10, 21.00,29523.0,1405.86,"ELECTRONICS AND COMMUNICATIONS IN JAPAN"
10.1002/(ISSN)1542-7862,1,0,1,0.67,942.0,1413.00,"BOARD LEADERSHIP: POLICY GOVERNANCE IN ACTION"
10.1111/(ISSN)1564-9148,0,1,0,0.33,503.0,1509.00,"REVISTA INTERNACIONAL DEL TRABAJO"
10.1002/(ISSN)2572-4525,0,0,1,0.33,809.0,2427.00,"PALEOCEANOGRAPHY AND PALEOCLIMATOLOGY"
10.1111/(ISSN)1467-9698,2,3,0,1.67,4228.0,2536.80,"WORLD BANKING ABSTRACTS"
10.1002/(ISSN)1949-3207,1,3,1,1.67,4638.0,2782.80,"CORPORATE PHILANTHROPY REPORT"
10.1002/(ISSN)1949-3185,2,4,1,2.33,6706.0,2874.00,"FEDERAL GRANTS & CONTRACTS"
10.1002/(ISSN)1873-0604,0,0,0,0.00,782.0,2000000000.00,"NEAR SURFACE GEOPHYSICS"
10.1002/(ISSN)1551-8701,0,0,0,0.00,199.0,2000000000.00,"OPFLOW"
10.1002/(ISSN)1467-9728,0,0,0,0.00,2965.0,2000000000.00,"WORLD OIL TRADE"
10.1002/(ISSN)1934-1563,0,0,0,0.00,828.0,2000000000.00,"PM&R"
